OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,BsmtQual,TotalBsmtSF,1stFlrSF,KitchenQual,FullBath,SalePrice
8.0,1360.0,2.0,2,565.0,2,1220.0,1360.0,2,1.0,187500.0
7.0,1472.0,2.0,2,402.0,2,384.0,802.0,2,2.0,160000.0
7.0,1506.0,2.0,2,440.0,2,1362.0,1506.0,2,2.0,213490.0
4.0,1132.0,2.0,3,451.0,2,1132.0,1132.0,2,1.0,176000.0
7.0,1220.0,2.0,2,632.0,2,1199.0,1220.0,2,2.0,194000.0
5.0,1248.0,1.0,3,160.0,3,912.0,912.0,3,1.0,87000.0
7.0,1504.0,2.0,2,437.0,2,1346.0,1504.0,2,2.0,191000.0
8.0,2898.0,2.0,2,665.0,2,1565.0,2898.0,2,2.0,287000.0
5.0,882.0,2.0,3,461.0,3,882.0,882.0,3,1.0,112500.0
5.0,1264.0,2.0,3,461.0,3,1268.0,1264.0,3,1.0,167500.0
8.0,1646.0,3.0,2,800.0,2,1638.0,1646.0,2,2.0,293077.0
5.0,1376.0,1.0,3,240.0,3,768.0,968.0,3,1.0,105000.0
6.0,1218.0,1.0,3,264.0,3,672.0,672.0,3,1.0,118000.0
5.0,1928.0,0.0,3,0.0,3,686.0,948.0,3,2.0,160000.0
7.0,3082.0,2.0,3,672.0,3,824.0,1687.0,3,2.0,197000.0
8.0,2520.0,3.0,2,796.0,2,1338.0,1352.0,2,2.0,310000.0
7.0,1654.0,3.0,2,900.0,2,1654.0,1654.0,2,2.0,230000.0
5.0,954.0,1.0,3,240.0,1,920.0,954.0,1,1.0,119750.0
4.0,845.0,1.0,3,290.0,3,0.0,845.0,3,1.0,84000.0
9.0,1620.0,3.0,2,912.0,0,1620.0,1620.0,0,2.0,315500.0
8.0,2263.0,2.0,2,905.0,2,1055.0,1055.0,2,2.0,287000.0
4.0,1344.0,0.0,3,0.0,3,546.0,798.0,3,1.0,97000.0
4.0,630.0,1.0,3,286.0,2,630.0,630.0,3,1.0,80000.0
5.0,1803.0,2.0,3,484.0,3,1134.0,1803.0,3,2.0,155000.0
6.0,1632.0,2.0,3,484.0,3,800.0,800.0,2,1.0,173000.0
6.0,1306.0,2.0,2,624.0,2,1306.0,1306.0,2,2.0,196000.0
7.0,2329.0,2.0,3,514.0,2,1475.0,1532.0,2,2.0,262280.0
8.0,2524.0,2.0,2,542.0,2,2524.0,2524.0,2,2.0,278000.0
3.0,1733.0,2.0,3,452.0,3,0.0,1733.0,3,2.0,139600.0
9.0,2868.0,3.0,2,716.0,0,1992.0,1992.0,0,3.0,556581.0
5.0,990.0,2.0,3,672.0,2,990.0,990.0,3,1.0,145000.0
5.0,1771.0,2.0,3,336.0,3,0.0,1771.0,3,1.0,115000.0
4.0,930.0,1.0,3,308.0,3,0.0,930.0,2,1.0,84900.0
7.0,1302.0,2.0,2,436.0,2,1302.0,1302.0,2,2.0,176485.0
7.0,1316.0,2.0,2,440.0,2,1316.0,1316.0,2,2.0,200141.0
6.0,1977.0,2.0,3,540.0,3,816.0,1127.0,3,1.0,165000.0
5.0,1526.0,1.0,3,364.0,3,1216.0,1526.0,3,1.0,144500.0
8.0,1989.0,2.0,2,586.0,2,1065.0,1091.0,2,2.0,255000.0
6.0,1523.0,2.0,3,478.0,2,1193.0,1523.0,3,2.0,180000.0
7.0,1364.0,2.0,2,484.0,2,1364.0,1364.0,2,2.0,185850.0
7.0,1850.0,2.0,2,467.0,2,973.0,979.0,2,2.0,248000.0
9.0,2184.0,3.0,0,836.0,0,1104.0,1130.0,0,2.0,335000.0
6.0,1991.0,2.0,3,432.0,3,854.0,1096.0,3,1.0,220000.0
8.0,1338.0,2.0,2,582.0,2,1338.0,1338.0,2,2.0,213500.0
3.0,894.0,3.0,1,1248.0,3,894.0,894.0,3,1.0,81000.0
5.0,2337.0,2.0,3,560.0,3,662.0,1422.0,3,2.0,90000.0
6.0,1103.0,2.0,3,440.0,3,1103.0,1103.0,2,1.0,110500.0
5.0,1154.0,2.0,3,480.0,3,1154.0,1154.0,3,1.0,154000.0
7.0,2260.0,2.0,2,533.0,0,1306.0,1306.0,2,2.0,328000.0
6.0,1571.0,2.0,2,380.0,2,799.0,799.0,3,2.0,178000.0
6.0,1611.0,2.0,3,442.0,3,780.0,798.0,3,1.0,167900.0
6.0,2521.0,2.0,3,576.0,2,942.0,1291.0,3,2.0,151400.0
5.0,893.0,2.0,3,576.0,3,845.0,893.0,2,1.0,135000.0
5.0,1048.0,1.0,3,286.0,3,1048.0,1048.0,3,1.0,135000.0
6.0,1556.0,2.0,3,441.0,3,727.0,829.0,3,1.0,154000.0
5.0,1456.0,1.0,3,280.0,1,810.0,1002.0,3,1.0,91500.0
6.0,1426.0,2.0,3,440.0,3,690.0,698.0,3,1.0,159500.0
7.0,1240.0,3.0,2,826.0,2,1240.0,1240.0,2,2.0,194000.0
7.0,1740.0,1.0,3,240.0,3,800.0,960.0,3,1.0,219500.0
5.0,1466.0,2.0,3,566.0,1,796.0,1096.0,2,2.0,170000.0
5.0,1096.0,1.0,3,299.0,3,1096.0,1096.0,3,1.0,138800.0
6.0,848.0,2.0,2,420.0,2,848.0,848.0,2,1.0,155900.0
5.0,990.0,1.0,3,299.0,2,990.0,990.0,3,1.0,126000.0
6.0,1258.0,2.0,2,528.0,3,1258.0,1258.0,2,2.0,145000.0
5.0,1040.0,1.0,3,308.0,3,1040.0,1040.0,3,1.0,133000.0
7.0,1459.0,2.0,2,527.0,2,1459.0,1459.0,2,2.0,192000.0
6.0,1251.0,1.0,3,461.0,3,1251.0,1251.0,3,1.0,160000.0
6.0,1498.0,2.0,3,409.0,2,691.0,691.0,3,2.0,187500.0
6.0,996.0,2.0,3,564.0,2,936.0,996.0,2,1.0,147000.0
4.0,1092.0,1.0,3,286.0,3,546.0,546.0,3,1.0,83500.0
8.0,1953.0,3.0,2,1043.0,2,1082.0,1082.0,2,2.0,252000.0
7.0,1709.0,2.0,2,380.0,2,970.0,970.0,2,2.0,137500.0
8.0,1247.0,2.0,2,550.0,2,1247.0,1247.0,2,1.0,197000.0
3.0,1040.0,2.0,3,400.0,3,0.0,1040.0,3,2.0,92900.0
7.0,1252.0,2.0,2,462.0,2,600.0,624.0,2,2.0,160000.0
6.0,1694.0,2.0,3,576.0,3,1181.0,1390.0,3,2.0,136500.0
5.0,1200.0,2.0,3,884.0,3,864.0,1200.0,2,1.0,146000.0
5.0,936.0,1.0,3,308.0,3,936.0,936.0,3,1.0,129000.0
6.0,1314.0,2.0,2,440.0,2,1314.0,1314.0,2,2.0,176432.0
6.0,1355.0,0.0,3,0.0,3,684.0,773.0,2,1.0,127000.0
8.0,1088.0,2.0,2,461.0,2,1074.0,1088.0,2,1.0,170000.0
4.0,1324.0,1.0,3,240.0,3,672.0,757.0,3,1.0,128000.0
7.0,1601.0,2.0,3,478.0,2,1271.0,1601.0,3,2.0,157000.0
2.0,438.0,1.0,3,246.0,3,290.0,438.0,1,1.0,60000.0
5.0,950.0,1.0,3,280.0,3,950.0,950.0,3,1.0,119500.0
5.0,1134.0,1.0,3,254.0,3,1010.0,1134.0,3,1.0,135000.0
6.0,1194.0,2.0,3,539.0,3,655.0,1194.0,3,1.0,159500.0
5.0,1302.0,2.0,3,440.0,3,630.0,630.0,3,2.0,106000.0
8.0,2622.0,2.0,2,712.0,0,1463.0,1500.0,2,2.0,325000.0
7.0,1442.0,2.0,2,719.0,2,910.0,1442.0,2,2.0,179900.0
7.0,2021.0,2.0,2,422.0,0,868.0,887.0,2,2.0,274725.0
6.0,1690.0,2.0,3,463.0,2,924.0,948.0,3,2.0,181000.0
8.0,1836.0,3.0,2,862.0,0,1836.0,1836.0,2,2.0,280000.0
6.0,1658.0,2.0,3,431.0,2,773.0,773.0,3,2.0,188000.0
7.0,1964.0,2.0,3,483.0,3,803.0,1098.0,3,2.0,205000.0
5.0,816.0,1.0,3,308.0,3,816.0,816.0,3,1.0,129900.0
5.0,1008.0,1.0,3,240.0,3,1008.0,1008.0,2,1.0,134500.0
5.0,833.0,1.0,3,326.0,3,833.0,833.0,2,1.0,117000.0
8.0,1734.0,3.0,2,928.0,0,1734.0,1734.0,0,2.0,318000.0
8.0,1419.0,2.0,2,527.0,2,408.0,779.0,2,2.0,184100.0
5.0,894.0,2.0,3,450.0,3,894.0,894.0,2,1.0,130000.0
5.0,1601.0,1.0,3,300.0,3,533.0,1021.0,3,1.0,140000.0
5.0,1040.0,1.0,3,286.0,3,1040.0,1040.0,3,1.0,133700.0
6.0,1012.0,1.0,3,308.0,3,1012.0,1012.0,3,1.0,118400.0
7.0,1552.0,3.0,2,782.0,2,1552.0,1552.0,2,2.0,212900.0
4.0,960.0,1.0,3,288.0,3,672.0,960.0,3,1.0,112000.0
5.0,698.0,0.0,3,0.0,3,698.0,698.0,3,1.0,118000.0
7.0,1482.0,2.0,3,392.0,2,384.0,812.0,2,2.0,163900.0
4.0,1005.0,2.0,3,672.0,3,1005.0,1005.0,1,1.0,115000.0
7.0,1555.0,3.0,2,660.0,2,1373.0,1555.0,2,2.0,174000.0
7.0,1530.0,3.0,2,630.0,2,1530.0,1530.0,2,2.0,259000.0
7.0,1959.0,2.0,2,434.0,2,847.0,847.0,2,2.0,215000.0
5.0,936.0,2.0,3,672.0,2,936.0,936.0,3,1.0,140000.0
4.0,1981.0,2.0,3,576.0,3,1122.0,1328.0,2,2.0,135000.0
5.0,974.0,0.0,3,0.0,2,974.0,974.0,3,1.0,93500.0
6.0,2210.0,1.0,3,205.0,3,1008.0,1178.0,1,2.0,117500.0
8.0,2020.0,2.0,2,466.0,2,1128.0,1142.0,2,2.0,239500.0
6.0,1600.0,2.0,3,460.0,2,916.0,916.0,3,2.0,169000.0
6.0,986.0,1.0,3,180.0,3,960.0,986.0,3,1.0,102000.0
6.0,1252.0,1.0,3,288.0,3,1032.0,1032.0,3,1.0,119000.0
5.0,1020.0,0.0,3,0.0,3,780.0,780.0,3,1.0,94000.0
6.0,1567.0,2.0,3,714.0,3,1567.0,1567.0,2,2.0,196000.0
5.0,1167.0,2.0,3,495.0,3,915.0,1167.0,3,1.0,144000.0
5.0,952.0,2.0,3,840.0,3,952.0,952.0,3,1.0,139000.0
5.0,1868.0,2.0,3,484.0,3,780.0,1088.0,2,2.0,197500.0
8.0,2828.0,3.0,2,1052.0,0,1466.0,1466.0,2,3.0,424870.0
5.0,1006.0,0.0,3,0.0,3,1006.0,1006.0,3,1.0,80000.0
4.0,924.0,1.0,3,280.0,2,672.0,672.0,1,1.0,80000.0
5.0,1576.0,1.0,3,225.0,3,1042.0,1042.0,3,1.0,149000.0
6.0,1298.0,2.0,2,403.0,2,1298.0,1298.0,2,2.0,180000.0
7.0,1564.0,1.0,3,234.0,3,704.0,860.0,1,1.0,174500.0
7.0,1111.0,1.0,3,288.0,3,572.0,572.0,3,1.0,116900.0
7.0,1482.0,2.0,3,324.0,3,650.0,832.0,3,1.0,143000.0
6.0,932.0,1.0,3,306.0,3,932.0,932.0,2,1.0,124000.0
5.0,1466.0,2.0,3,528.0,3,1466.0,1466.0,1,1.0,149900.0
6.0,1811.0,2.0,3,470.0,3,1073.0,1811.0,0,1.0,230000.0
6.0,816.0,1.0,2,432.0,3,816.0,816.0,3,1.0,120500.0
7.0,1820.0,2.0,3,492.0,3,864.0,902.0,2,1.0,201800.0
5.0,1437.0,2.0,2,528.0,2,1437.0,1437.0,2,2.0,218000.0
5.0,1265.0,2.0,3,502.0,3,1219.0,1265.0,2,2.0,179900.0
7.0,1314.0,2.0,2,626.0,2,1314.0,1314.0,2,2.0,230000.0
8.0,1580.0,3.0,2,830.0,2,1580.0,1580.0,2,2.0,235128.0
6.0,1876.0,2.0,2,540.0,3,901.0,943.0,2,2.0,185000.0
6.0,1456.0,2.0,3,440.0,2,855.0,855.0,3,2.0,146000.0
6.0,1640.0,2.0,2,924.0,3,1296.0,1640.0,2,1.0,224000.0
5.0,894.0,2.0,3,450.0,2,894.0,894.0,3,1.0,129000.0
4.0,1258.0,2.0,3,400.0,2,1198.0,1258.0,3,0.0,108959.0
5.0,1432.0,2.0,3,588.0,2,1360.0,1432.0,2,1.0,194000.0
7.0,1502.0,2.0,2,644.0,2,1502.0,1502.0,2,2.0,233170.0
8.0,1694.0,3.0,2,776.0,2,1694.0,1694.0,2,2.0,245350.0
6.0,1671.0,2.0,3,472.0,2,959.0,959.0,3,2.0,173000.0
6.0,2108.0,2.0,3,540.0,3,1127.0,1236.0,2,2.0,235000.0
10.0,3627.0,3.0,2,807.0,0,1930.0,1831.0,2,3.0,625000.0
6.0,1118.0,1.0,3,358.0,3,1096.0,1118.0,3,1.0,171000.0
6.0,1261.0,2.0,3,433.0,3,1261.0,1261.0,3,1.0,163000.0
7.0,1250.0,2.0,2,625.0,2,625.0,625.0,2,2.0,171900.0
5.0,3086.0,0.0,3,0.0,3,1598.0,1636.0,0,3.0,200500.0
6.0,2345.0,2.0,3,360.0,2,952.0,1170.0,3,2.0,239000.0
8.0,2872.0,2.0,2,541.0,2,1683.0,2129.0,2,2.0,285000.0
5.0,923.0,1.0,3,264.0,3,876.0,923.0,3,1.0,119500.0
6.0,1224.0,1.0,3,210.0,3,818.0,818.0,3,1.0,115000.0
5.0,1343.0,1.0,3,186.0,3,731.0,820.0,3,1.0,154900.0
5.0,1124.0,0.0,3,0.0,3,0.0,1124.0,3,1.0,93000.0
7.0,2514.0,2.0,3,693.0,2,1216.0,1298.0,3,2.0,250000.0
8.0,1652.0,2.0,0,482.0,0,1600.0,1652.0,2,2.0,392500.0
10.0,4476.0,3.0,2,813.0,0,2396.0,2411.0,0,3.0,745000.0
5.0,1130.0,2.0,3,720.0,3,1120.0,1130.0,3,1.0,120000.0
5.0,1572.0,3.0,3,995.0,3,1572.0,1572.0,3,1.0,186700.0
5.0,1221.0,1.0,3,392.0,3,784.0,949.0,3,1.0,104900.0
3.0,1699.0,2.0,3,420.0,1,978.0,1014.0,3,2.0,95000.0
8.0,1624.0,3.0,2,757.0,2,1624.0,1624.0,2,2.0,262000.0
7.0,1660.0,2.0,2,493.0,2,831.0,831.0,2,2.0,195000.0
7.0,1804.0,2.0,3,442.0,3,994.0,1028.0,2,2.0,189000.0
4.0,1622.0,4.0,3,1356.0,3,1249.0,1622.0,3,1.0,168000.0
8.0,1441.0,2.0,2,492.0,2,776.0,764.0,2,2.0,174000.0
5.0,1472.0,1.0,3,250.0,3,702.0,842.0,2,1.0,125000.0
6.0,1224.0,2.0,3,402.0,0,1224.0,1224.0,3,2.0,165000.0
6.0,1352.0,1.0,3,299.0,3,663.0,663.0,3,1.0,158000.0
6.0,1456.0,2.0,3,400.0,2,728.0,728.0,2,2.0,176000.0
7.0,1863.0,3.0,2,660.0,2,879.0,879.0,2,2.0,219210.0
7.0,1690.0,1.0,3,225.0,3,815.0,815.0,3,1.0,144000.0
7.0,1212.0,2.0,2,573.0,2,1212.0,1212.0,2,2.0,178000.0
4.0,1382.0,2.0,3,459.0,3,1051.0,1382.0,3,1.0,148000.0
4.0,864.0,1.0,3,280.0,3,864.0,864.0,3,1.0,116050.0
7.0,1779.0,2.0,3,546.0,2,866.0,866.0,2,2.0,197900.0
5.0,1348.0,1.0,3,216.0,3,884.0,884.0,3,1.0,117000.0
7.0,1630.0,2.0,2,451.0,2,1630.0,1630.0,2,2.0,213000.0
5.0,1074.0,2.0,3,495.0,2,1056.0,1074.0,3,1.0,153500.0
7.0,2196.0,3.0,2,701.0,2,2158.0,2196.0,2,2.0,271900.0
4.0,1056.0,1.0,3,384.0,3,1056.0,1056.0,3,1.0,107000.0
6.0,1700.0,2.0,2,544.0,2,1682.0,1700.0,2,2.0,200000.0
5.0,1283.0,2.0,3,506.0,3,931.0,1283.0,3,1.0,140000.0
8.0,1660.0,2.0,2,500.0,0,1660.0,1660.0,2,2.0,290000.0
6.0,1845.0,2.0,2,462.0,2,1055.0,1055.0,2,2.0,189000.0
8.0,1752.0,2.0,2,492.0,2,559.0,1080.0,3,2.0,164000.0
4.0,672.0,1.0,3,234.0,3,672.0,672.0,3,1.0,113000.0
4.0,960.0,1.0,3,364.0,3,648.0,960.0,3,0.0,145000.0
5.0,999.0,1.0,3,300.0,3,925.0,999.0,3,1.0,134500.0
5.0,894.0,1.0,3,384.0,3,894.0,894.0,3,1.0,125000.0
6.0,1902.0,2.0,3,539.0,3,0.0,1318.0,3,2.0,112000.0
8.0,1314.0,2.0,2,552.0,2,1300.0,1314.0,2,2.0,229456.0
4.0,912.0,0.0,3,0.0,3,0.0,672.0,3,1.0,80500.0
6.0,1218.0,0.0,3,0.0,3,672.0,672.0,3,1.0,91500.0
5.0,912.0,1.0,3,288.0,3,912.0,912.0,3,1.0,115000.0
5.0,1211.0,1.0,3,322.0,3,952.0,1211.0,3,1.0,134000.0
6.0,1846.0,1.0,3,315.0,3,1040.0,1168.0,3,2.0,143000.0
5.0,2136.0,2.0,3,528.0,3,2136.0,2136.0,3,2.0,137900.0
7.0,1490.0,2.0,2,388.0,2,788.0,788.0,2,2.0,184000.0
6.0,1138.0,1.0,3,264.0,3,588.0,1138.0,3,1.0,145000.0
6.0,1933.0,3.0,2,668.0,2,894.0,894.0,2,2.0,214000.0
5.0,912.0,2.0,3,576.0,3,912.0,912.0,2,1.0,147000.0
9.0,1702.0,3.0,0,1052.0,0,1702.0,1702.0,0,1.0,367294.0
5.0,1507.0,1.0,3,404.0,3,1075.0,1507.0,3,2.0,127000.0
5.0,2620.0,2.0,3,600.0,2,1361.0,1361.0,3,2.0,190000.0
5.0,1190.0,2.0,3,540.0,3,1106.0,1190.0,3,1.0,132500.0
4.0,1224.0,2.0,3,462.0,3,0.0,1224.0,3,2.0,101800.0
5.0,1188.0,2.0,3,531.0,3,1188.0,1188.0,3,1.0,142000.0
5.0,1964.0,0.0,3,0.0,3,940.0,1024.0,3,1.0,130000.0
5.0,1784.0,1.0,3,180.0,2,747.0,892.0,3,1.0,138887.0
7.0,1626.0,2.0,2,474.0,2,764.0,764.0,2,2.0,175500.0
7.0,1948.0,2.0,2,434.0,2,847.0,847.0,2,2.0,195000.0
6.0,1141.0,2.0,2,484.0,2,1141.0,1141.0,3,1.0,142500.0
8.0,1484.0,2.0,2,472.0,2,1476.0,1484.0,0,2.0,265900.0
7.0,1768.0,2.0,2,543.0,2,884.0,884.0,2,2.0,224900.0
7.0,1689.0,3.0,2,954.0,2,1689.0,1689.0,2,2.0,248328.0
7.0,1173.0,2.0,3,528.0,2,1053.0,1173.0,2,2.0,170000.0
10.0,2076.0,3.0,0,850.0,0,2076.0,2076.0,0,2.0,465000.0
8.0,1517.0,2.0,3,400.0,2,792.0,792.0,2,1.0,230000.0
6.0,1868.0,2.0,3,477.0,2,585.0,1140.0,3,3.0,178000.0
7.0,1553.0,2.0,2,615.0,2,756.0,756.0,2,2.0,186500.0
6.0,1034.0,3.0,3,888.0,3,1012.0,1034.0,3,1.0,169900.0
6.0,2058.0,2.0,3,396.0,2,735.0,1134.0,3,1.0,129500.0
5.0,988.0,1.0,3,276.0,3,876.0,988.0,3,1.0,119000.0
7.0,2110.0,2.0,2,522.0,3,2110.0,2110.0,0,2.0,244000.0
7.0,1405.0,2.0,2,478.0,2,1405.0,1405.0,2,2.0,171750.0
5.0,874.0,1.0,3,288.0,3,864.0,874.0,3,1.0,130000.0
7.0,2167.0,2.0,2,518.0,3,1192.0,1516.0,2,2.0,294000.0
7.0,1656.0,2.0,2,397.0,2,746.0,760.0,2,2.0,165400.0
6.0,1367.0,1.0,3,560.0,3,884.0,959.0,3,1.0,127500.0
8.0,1987.0,2.0,2,691.0,2,1986.0,1987.0,2,2.0,301500.0
5.0,864.0,0.0,3,0.0,1,864.0,864.0,3,1.0,99900.0
7.0,1166.0,2.0,2,400.0,2,856.0,1166.0,2,2.0,190000.0
6.0,1054.0,2.0,3,460.0,2,1054.0,1054.0,3,1.0,151000.0
6.0,1675.0,2.0,3,502.0,2,841.0,892.0,3,2.0,181000.0
5.0,1050.0,1.0,3,338.0,3,1050.0,1050.0,3,1.0,128900.0
4.0,1788.0,1.0,3,304.0,3,1104.0,1104.0,3,1.0,161500.0
6.0,1824.0,2.0,3,520.0,3,764.0,1060.0,3,1.0,180500.0
6.0,1337.0,2.0,2,511.0,2,1405.0,1337.0,2,2.0,181000.0
7.0,1452.0,2.0,2,506.0,2,691.0,713.0,2,2.0,183900.0
7.0,1889.0,1.0,1,308.0,3,925.0,964.0,3,1.0,122000.0
9.0,2018.0,3.0,0,746.0,0,2002.0,2018.0,0,2.0,378500.0
8.0,3447.0,3.0,3,1014.0,3,728.0,1968.0,2,3.0,381000.0
5.0,1524.0,1.0,3,315.0,3,874.0,874.0,3,1.0,144000.0
7.0,1524.0,2.0,2,586.0,2,1332.0,1332.0,2,0.0,260000.0
6.0,1489.0,2.0,3,462.0,3,1489.0,1489.0,2,2.0,185750.0
5.0,935.0,1.0,3,288.0,3,935.0,935.0,3,1.0,137000.0
6.0,1357.0,1.0,3,312.0,3,1019.0,1357.0,0,1.0,177000.0
5.0,1250.0,2.0,3,552.0,3,661.0,661.0,3,2.0,139000.0
5.0,1920.0,2.0,3,400.0,3,928.0,928.0,3,2.0,137000.0
6.0,1395.0,2.0,3,497.0,3,723.0,735.0,3,1.0,162000.0
6.0,1724.0,2.0,3,480.0,2,1680.0,1724.0,3,1.0,197900.0
8.0,2031.0,2.0,2,577.0,2,1128.0,1128.0,2,2.0,237000.0
4.0,1128.0,2.0,3,528.0,3,698.0,698.0,3,1.0,68400.0
7.0,1573.0,2.0,2,544.0,2,1573.0,1573.0,2,2.0,227000.0
7.0,1339.0,2.0,3,484.0,2,1309.0,1339.0,3,2.0,180000.0
5.0,1040.0,2.0,3,484.0,2,1040.0,1040.0,2,2.0,150500.0
6.0,1824.0,0.0,3,0.0,3,912.0,912.0,3,2.0,139000.0
6.0,2447.0,1.0,3,336.0,3,804.0,1699.0,2,2.0,169000.0
6.0,1412.0,1.0,3,280.0,3,780.0,825.0,3,1.0,132500.0
6.0,1328.0,2.0,3,528.0,3,1328.0,1328.0,3,1.0,143000.0
5.0,1582.0,2.0,3,390.0,3,1624.0,1582.0,3,2.0,190000.0
8.0,1659.0,2.0,2,499.0,2,1501.0,1659.0,0,2.0,278000.0
8.0,1970.0,3.0,2,753.0,2,1085.0,1120.0,0,2.0,281000.0
5.0,1152.0,2.0,3,484.0,3,1152.0,1152.0,3,1.0,180500.0
5.0,1302.0,1.0,3,264.0,3,630.0,630.0,3,2.0,119500.0
5.0,2372.0,1.0,3,432.0,3,994.0,1378.0,3,2.0,107500.0
7.0,1664.0,2.0,3,528.0,2,832.0,832.0,3,2.0,162900.0
5.0,864.0,2.0,3,572.0,3,864.0,864.0,3,1.0,115000.0
5.0,1052.0,1.0,3,288.0,3,1052.0,1052.0,3,1.0,138500.0
5.0,1128.0,2.0,3,525.0,3,1120.0,1128.0,3,2.0,155000.0
6.0,1072.0,2.0,3,525.0,2,547.0,1072.0,3,2.0,140000.0
10.0,5642.0,2.0,0,1418.0,0,6110.0,4692.0,0,2.0,160000.0
5.0,1246.0,1.0,3,305.0,3,1246.0,1246.0,2,1.0,154000.0
7.0,1983.0,2.0,2,490.0,2,978.0,1005.0,2,2.0,225000.0
6.0,1494.0,1.0,3,213.0,3,771.0,753.0,2,1.0,177500.0
8.0,2526.0,3.0,2,844.0,2,1165.0,1203.0,2,2.0,290000.0
7.0,1616.0,3.0,2,834.0,2,1616.0,1616.0,2,2.0,232000.0
7.0,1708.0,2.0,2,380.0,2,976.0,976.0,2,2.0,130000.0
9.0,1652.0,2.0,2,840.0,0,1652.0,1652.0,0,2.0,325000.0
7.0,1368.0,2.0,2,474.0,2,1368.0,1368.0,2,2.0,202500.0
5.0,990.0,2.0,3,480.0,2,990.0,990.0,3,1.0,138000.0
5.0,1122.0,2.0,3,528.0,3,924.0,1122.0,2,1.0,147000.0
6.0,1294.0,2.0,3,496.0,2,1278.0,1294.0,2,2.0,179200.0
7.0,1902.0,2.0,2,567.0,2,1902.0,1902.0,0,2.0,335000.0
7.0,1274.0,2.0,2,508.0,2,1274.0,1274.0,2,2.0,203000.0
8.0,2810.0,2.0,2,750.0,0,1453.0,1453.0,2,2.0,302000.0
9.0,2599.0,3.0,2,779.0,2,1393.0,1422.0,2,2.0,333168.0
4.0,948.0,1.0,3,280.0,3,948.0,948.0,3,1.0,119000.0
6.0,2112.0,2.0,3,576.0,1,952.0,1092.0,3,2.0,206900.0
8.0,1630.0,3.0,2,860.0,0,1622.0,1630.0,0,2.0,295493.0
7.0,1352.0,2.0,2,466.0,0,1352.0,1352.0,2,2.0,208900.0
8.0,1787.0,3.0,2,748.0,2,1753.0,1787.0,2,2.0,275000.0
4.0,948.0,1.0,3,248.0,3,864.0,948.0,3,1.0,111000.0
6.0,1478.0,2.0,3,442.0,3,1478.0,1478.0,3,1.0,156500.0
3.0,720.0,1.0,3,287.0,3,0.0,720.0,3,1.0,72500.0
7.0,1923.0,2.0,2,564.0,2,750.0,1061.0,2,2.0,190000.0
4.0,708.0,0.0,1,0.0,3,420.0,708.0,1,1.0,82500.0
8.0,1795.0,3.0,2,895.0,0,1795.0,1795.0,2,2.0,147000.0
4.0,796.0,0.0,3,0.0,3,796.0,796.0,3,1.0,55000.0
3.0,774.0,0.0,3,0.0,3,544.0,774.0,2,1.0,79000.0
5.0,816.0,1.0,2,264.0,3,816.0,816.0,2,1.0,130500.0
6.0,2792.0,2.0,2,520.0,2,1510.0,1584.0,3,2.0,256000.0
7.0,1632.0,2.0,3,462.0,2,935.0,955.0,3,2.0,176500.0
8.0,1588.0,3.0,2,825.0,2,1588.0,1588.0,2,2.0,227000.0
5.0,954.0,2.0,3,576.0,3,911.0,954.0,3,1.0,132500.0
4.0,816.0,1.0,3,288.0,3,816.0,816.0,3,1.0,100000.0
5.0,1360.0,1.0,3,297.0,3,803.0,803.0,2,1.0,125500.0
5.0,1365.0,2.0,3,440.0,3,765.0,765.0,3,1.0,125000.0
6.0,1334.0,2.0,3,630.0,2,1350.0,1334.0,3,2.0,167900.0
5.0,1656.0,2.0,3,506.0,3,1656.0,1656.0,3,2.0,135000.0
4.0,693.0,0.0,3,0.0,3,693.0,693.0,1,1.0,52500.0
7.0,1861.0,2.0,2,492.0,2,916.0,920.0,2,2.0,200000.0
5.0,864.0,1.0,3,288.0,3,864.0,864.0,3,1.0,128500.0
4.0,872.0,4.0,3,480.0,3,858.0,872.0,3,1.0,123000.0
6.0,1114.0,2.0,3,576.0,2,1114.0,1114.0,2,1.0,155000.0
8.0,2169.0,2.0,2,647.0,2,1284.0,1284.0,2,2.0,228500.0
6.0,1913.0,2.0,3,342.0,3,896.0,1172.0,3,1.0,177000.0
7.0,1456.0,2.0,2,440.0,2,728.0,728.0,2,2.0,155835.0
4.0,960.0,1.0,3,308.0,3,960.0,960.0,1,1.0,108500.0
7.0,2156.0,2.0,3,508.0,3,1568.0,2156.0,3,2.0,262500.0
8.0,1776.0,3.0,2,712.0,0,1732.0,1776.0,2,2.0,283463.0
7.0,1494.0,2.0,2,514.0,2,1482.0,1494.0,2,2.0,215000.0
8.0,2358.0,0.0,3,0.0,3,684.0,938.0,3,2.0,122000.0
5.0,2634.0,4.0,3,968.0,3,1248.0,1338.0,3,2.0,200000.0
6.0,1716.0,2.0,3,490.0,3,858.0,858.0,3,1.0,171000.0
6.0,1176.0,2.0,2,624.0,3,698.0,786.0,3,1.0,134900.0
8.0,3238.0,3.0,2,666.0,2,2033.0,2053.0,2,2.0,410000.0
7.0,1865.0,3.0,2,839.0,2,992.0,992.0,2,2.0,235000.0
7.0,1920.0,2.0,3,487.0,3,570.0,1222.0,2,3.0,170000.0
5.0,892.0,1.0,3,264.0,3,864.0,892.0,3,1.0,110000.0
